career_win_pct_diff,surface_win_pct_diff,recent_form_diff,h2h_win_pct_diff,elo_rating_diff,glicko2_rating_diff,glicko2_rd_diff,glicko2_volatility_diff,fatigue_days_diff,h2h_surface_win_pct_diff,surface_adaptability_diff,win_streak_diff,loss_streak_diff,masters1000_win_pct_diff,grand_slam_win_pct_diff,hard_court_win_pct_diff,clay_court_win_pct_diff,grass_court_win_pct_diff,early_round_performance_diff,late_round_performance_diff,quarterfinal_performance_diff,big_match_experience_diff,clutch_performance_diff,outdoor_vs_indoor_preference_diff,Win,Date,match_id
-0.13963414634146343,-0.14444444444444438,-0.23365070077423067,0.0,-128.90101130830908,-225.65326673823165,11.120779076398705,8.232438364341732e-06,-1,0.0,8.692611882716011e-05,0,0,0.125,0.0,-0.13958333333333328,-0.14444444444444438,0.0,-0.15000000000000002,-0.1333333333333333,0.22857142857142865,-0.1329268292682927,-0.13963414634146343,-0.125,0,2024-05-31,62769
-0.3829787234042553,-0.33333333333333337,-0.36617266122223446,0.0,67.14462571954527,-22.88450365435847,113.23427552923269,5.675765423124313e-06,0,0.0,0.0011111111111111107,0,0,0.5,-0.25,0.6,-0.33333333333333337,0.0,0.0,0.16666666666666666,0.625,-0.7021276595744681,-0.3829787234042553,-1.1453488372093024,1,2024-06-01,62775
0.3829787234042553,0.33333333333333337,0.36617266122223446,0.0,-67.14462571954527,22.88450365435847,-113.23427552923269,-5.675765423124313e-06,0,0.0,-0.0011111111111111107,0,0,-0.5,0.25,-0.6,0.33333333333333337,0.0,0.0,-0.16666666666666666,-0.625,0.7021276595744681,0.3829787234042553,1.1453488372093024,0,2024-06-01,62775
0.1333725029377203,-0.11904761904761907,-0.1376122433499073,1.0,38.75865341541794,13.721749139815074,4.434791896953655,5.923074588992661e-07,0,0.0,-0.03886577055671225,0,0,0.2666666666666666,-0.0357142857142857,0.2851662404092072,-0.11904761904761907,0.0,0.36363636363636365,0.08333333333333337,-0.2666666666666666,0.10458284371327847,0.1333725029377203,0.13896103896103895,1,2024-06-01,62770
-0.1333725029377203,0.11904761904761907,0.1376122433499073,-1.0,-38.75865341541794,-13.721749139815074,-4.434791896953655,-5.923074588992661e-07,0,0.0,0.03886577055671225,0,0,-0.2666666666666666,0.0357142857142857,-0.2851662404092072,0.11904761904761907,0.0,-0.36363636363636365,-0.08333333333333337,0.2666666666666666,-0.10458284371327847,-0.1333725029377203,-0.13896103896103895,0,2024-06-01,62770
-0.038054968287526414,0.022727272727272707,0.1018529158011986,0.0,35.37599011468433,109.91354404241633,4.403976814381295,-8.850150869585405e-06,0,0.0,0.006710881828196158,0,0,-0.19999999999999996,0.050000000000000044,-0.0848214285714286,0.022727272727272707,0.0,0.27472527472527475,0.02857142857142858,-0.11428571428571432,-0.07505285412262155,-0.038054968287526414,-1.084675014907573,1,2024-06-01,62771
0.038054968287526414,-0.022727272727272707,-0.1018529158011986,0.0,-35.37599011468433,-109.91354404241633,-4.403976814381295,8.850150869585405e-06,0,0.0,-0.006710881828196158,0,0,0.19999999999999996,-0.050000000000000044,0.0848214285714286,-0.022727272727272707,0.0,-0.27472527472527475,-0.02857142857142858,0.11428571428571432,0.07505285412262155,0.038054968287526414,1.084675014907573,0,2024-06-01,62771
0.10029325513196485,0.0,-0.017225454661323414,0.0,90.80473718643339,138.64377023885186,-0.763399890533293,1.2052431773240668e-05,0,0.0,-0.003920454545454548,0,0,0.4444444444444444,0.05714285714285705,0.15000000000000002,0.0,0.0,0.09090909090909094,-0.11538461538461536,0.625,0.25689149560117297,0.10029325513196485,0.10029325513196485,1,2024-06-01,62772
-0.10029325513196485,0.0,0.017225454661323414,0.0,-90.80473718643339,-138.64377023885186,0.763399890533293,-1.2052431773240668e-05,0,0.0,0.003920454545454548,0,0,-0.4444444444444444,-0.05714285714285705,-0.15000000000000002,0.0,0.0,-0.09090909090909094,0.11538461538461536,-0.625,-0.25689149560117297,-0.10029325513196485,-0.10029325513196485,0,2024-06-01,62772
0.14880952380952372,0.21666666666666667,0.27757169274076743,1.0,147.16881829383237,244.479943847738,7.583551572584696,2.8288600673193054e-06,0,0.0,0.002147531231409879,5,0,0.05555555555555558,0.018181818181818188,0.1239837398373983,0.21666666666666667,0.0,-0.2857142857142857,0.5,0.39999999999999997,0.05158730158730157,0.14880952380952372,0.8230519480519479,1,2024-06-01,62773
-0.14880952380952372,-0.21666666666666667,-0.27757169274076743,-1.0,-147.16881829383237,-244.479943847738,-7.583551572584696,-2.8288600673193054e-06,0,0.0,-0.002147531231409879,-5,0,-0.05555555555555558,-0.018181818181818188,-0.1239837398373983,-0.21666666666666667,0.0,0.2857142857142857,-0.5,-0.39999999999999997,-0.05158730158730157,-0.14880952380952372,-0.8230519480519479,0,2024-06-01,62773
0.3309090909090909,0.3125,0.17589103148618201,0.0,196.5051309913049,261.168818967265,10.518188632695654,1.4102850879813e-05,0,0.0,-0.004102613778354483,0,0,0.7857142857142857,0.19047619047619047,0.3725490196078432,0.3125,0.0,0.44642857142857145,0.7142857142857143,0.5,0.28363636363636363,0.3309090909090909,-0.4757575757575759,1,2024-06-01,62774
-0.3309090909090909,-0.3125,-0.17589103148618201,0.0,-196.5051309913049,-261.168818967265,-10.518188632695654,-1.4102850879813e-05,0,0.0,0.004102613778354483,0,0,-0.7857142857142857,-0.19047619047619047,-0.3725490196078432,-0.3125,0.0,-0.44642857142857145,-0.7142857142857143,-0.5,-0.28363636363636363,-0.3309090909090909,0.4757575757575759,0,2024-06-01,62774
0.24677187948350077,0.3058823529411765,0.1913939406813731,0.0,171.33446870895955,295.4804147636173,49.17885564957106,6.294053181248038e-06,0,0.0,0.001566044309880817,0,0,-0.09999999999999998,0.02777777777777779,0.20833333333333331,0.3058823529411765,0.0,0.25974025974025977,0.6,0.5,-0.011477761836441891,0.24677187948350077,-0.2450980392156863,1,2024-06-01,62777
-0.24677187948350077,-0.3058823529411765,-0.1913939406813731,0.0,-171.33446870895955,-295.4804147636173,-49.17885564957106,-6.294053181248038e-06,0,0.0,-0.001566044309880817,0,0,0.09999999999999998,-0.02777777777777779,-0.20833333333333331,-0.3058823529411765,0.0,-0.25974025974025977,-0.6,-0.5,0.011477761836441891,-0.24677187948350077,0.2450980392156863,0,2024-06-01,62777
0.4074074074074074,0.16666666666666663,0.23734286868094862,0.0,220.073081948173,330.0155777243883,61.56593485046223,1.0482328651792439e-05,0,0.0,-0.06052469135802469,0,0,0.7857142857142857,0.0,0.7555555555555555,0.16666666666666663,0.0,0.7142857142857143,0.45454545454545453,0.875,0.037037037037037035,0.4074074074074074,0.4074074074074074,1,2024-06-01,62778
-0.4074074074074074,-0.16666666666666663,-0.23734286868094862,0.0,-220.073081948173,-330.0155777243883,-61.56593485046223,-1.0482328651792439e-05,0,0.0,0.06052469135802469,0,0,-0.7857142857142857,0.0,-0.7555555555555555,-0.16666666666666663,0.0,-0.7142857142857143,-0.45454545454545453,-0.875,-0.037037037037037035,-0.4074074074074074,-0.4074074074074074,0,2024-06-01,62778
0.16442048517520214,0.1594202898550725,0.10225049038792,1.0,133.12700543157234,130.48092207031573,2.799232308077748,1.7353140037354442e-06,0,1.0,-0.005991971807976845,4,0,0.2666666666666666,0.0,0.2222222222222222,0.1594202898550725,0.0,0.25,0.38636363636363635,0.32142857142857145,0.02605570530098833,0.16442048517520214,0.3476621417797888,1,2024-06-01,62779
-0.16442048517520214,-0.1594202898550725,-0.10225049038792,-1.0,-133.12700543157234,-130.48092207031573,-2.799232308077748,-1.7353140037354442e-06,0,-1.0,0.005991971807976845,-4,0,-0.2666666666666666,0.0,-0.2222222222222222,-0.1594202898550725,0.0,-0.25,-0.38636363636363635,-0.32142857142857145,-0.02605570530098833,-0.16442048517520214,-0.3476621417797888,0,2024-06-01,62779
0.4064171122994653,0.2828282828282829,0.2647986655416104,1.0,219.02817823733676,276.8229452298515,-10.034491781326523,5.468317210877149e-06,0,1.0,0.0041549331700846855,0,0,0.4571428571428571,0.16666666666666663,0.4636363636363636,0.2828282828282829,0.0,0.4545454545454546,0.6666666666666666,0.5,0.5231729055258467,0.4064171122994653,0.4064171122994653,1,2024-06-01,62780
-0.4064171122994653,-0.2828282828282829,-0.2647986655416104,-1.0,-219.02817823733676,-276.8229452298515,10.034491781326523,-5.468317210877149e-06,0,-1.0,-0.0041549331700846855,0,0,-0.4571428571428571,-0.16666666666666663,-0.4636363636363636,-0.2828282828282829,0.0,-0.4545454545454546,-0.6666666666666666,-0.5,-0.5231729055258467,-0.4064171122994653,-0.4064171122994653,0,2024-06-01,62780
-0.1585365853658537,-0.22777777777777775,-0.1291517357615417,1.0,-115.61102068871037,-179.73857598876089,3.036293070877619,1.2303323720513903e-06,0,1.0,-0.0026711998456790107,0,0,0.025000000000000022,0.08333333333333337,-0.1875,-0.22777777777777775,0.0,0.0,-0.5,-0.3333333333333333,0.06504065040650403,-0.1585365853658537,-0.1585365853658537,1,2024-06-01,62776
0.1585365853658537,0.22777777777777775,0.1291517357615417,-1.0,115.61102068871037,179.73857598876089,-3.036293070877619,-1.2303323720513903e-06,0,-1.0,0.0026711998456790107,0,0,-0.025000000000000022,-0.08333333333333337,0.1875,0.22777777777777775,0.0,0.0,0.5,0.3333333333333333,-0.06504065040650403,0.1585365853658537,0.1585365853658537,0,2024-06-01,62776
0.00035650623885918886,-0.12352941176470589,-0.08159425892205907,1.0,8.242681062316706,49.68796300985832,-10.270343802578367,-3.305826228656994e-06,0,0.0,-0.0026886026741851365,0,0,0.0,-0.1607142857142857,0.04967320261437902,-0.12352941176470589,0.0,0.125,-0.25974025974025977,0.375,-0.04955436720142603,0.00035650623885918886,0.8063241106719369,1,2024-06-02,62783
-0.00035650623885918886,0.12352941176470589,0.08159425892205907,-1.0,-8.242681062316706,-49.68796300985832,10.270343802578367,3.305826228656994e-06,0,0.0,0.0026886026741851365,0,0,0.0,0.1607142857142857,-0.04967320261437902,0.12352941176470589,0.0,-0.125,0.25974025974025977,-0.375,0.04955436720142603,-0.00035650623885918886,-0.8063241106719369,0,2024-06-02,62783
0.3727272727272727,0.25568181818181823,0.15830192833756385,0.0,302.664312644818,471.5638713174851,-6.540515217913253,-6.544710714831425e-07,0,0.0,-0.023251872417355372,0,0,0.7142857142857143,-0.09090909090909094,0.6363636363636364,0.25568181818181823,0.0,0.5454545454545454,0.7857142857142857,0.375,0.20454545454545453,0.3727272727272727,0.3727272727272727,1,2024-06-02,62784
-0.3727272727272727,-0.25568181818181823,-0.15830192833756385,0.0,-302.664312644818,-471.5638713174851,6.540515217913253,6.544710714831425e-07,0,0.0,0.023251872417355372,0,0,-0.7142857142857143,0.09090909090909094,-0.6363636363636364,-0.25568181818181823,0.0,-0.5454545454545454,-0.7857142857142857,-0.375,-0.20454545454545453,-0.3727272727272727,-0.3727272727272727,0,2024-06-02,62784
0.12977498691784406,0.17543859649122806,0.024568937964308812,0.0,108.03873291326613,162.42191773253558,5.163624455855356,3.701197431572878e-06,0,0.0,0.009166771162256948,0,0,0.2142857142857143,0.19047619047619047,0.08148148148148149,0.17543859649122806,0.0,0.009803921568627527,0.375,0.75,0.17216117216117216,0.12977498691784406,0.12977498691784406,1,2024-06-02,62781
-0.12977498691784406,-0.17543859649122806,-0.024568937964308812,0.0,-108.03873291326613,-162.42191773253558,-5.163624455855356,-3.701197431572878e-06,0,0.0,-0.009166771162256948,0,0,-0.2142857142857143,-0.19047619047619047,-0.08148148148148149,-0.17543859649122806,0.0,-0.009803921568627527,-0.375,-0.75,-0.17216117216117216,-0.12977498691784406,-0.12977498691784406,0,2024-06-02,62781
0.08726287262872623,-0.03743315508021383,0.017225454661323525,1.0,46.266975660358185,125.09349063676405,-19.961301124846614,4.6201186382210935e-07,1,0.0,-0.009329846993083408,0,0,0.09999999999999998,-0.015151515151515138,0.16190476190476188,-0.03743315508021383,0.0,-0.09615384615384615,-0.26666666666666666,-0.02857142857142858,0.21897018970189705,0.08726287262872623,1.1317073170731708,1,2024-06-02,62782
-0.08726287262872623,0.03743315508021383,-0.017225454661323525,-1.0,-46.266975660358185,-125.09349063676405,19.961301124846614,-4.6201186382210935e-07,-1,0.0,0.009329846993083408,0,0,-0.09999999999999998,0.015151515151515138,-0.16190476190476188,0.03743315508021383,0.0,0.09615384615384615,0.26666666666666666,0.02857142857142858,-0.21897018970189705,-0.08726287262872623,-1.1317073170731708,0,2024-06-02,62782
0.11184210526315785,0.12019230769230771,0.2165391870670671,0.0,88.04433108090416,111.13232264039812,6.479430406239473,7.153850897230474e-06,0,0.0,0.000635684509299904,6,0,0.05555555555555558,0.033333333333333326,0.10731707317073169,0.12019230769230771,0.0,-0.2857142857142857,0.33333333333333337,-0.025000000000000022,0.05592105263157893,0.11184210526315785,0.8732057416267942,1,2024-06-03,62788
-0.11184210526315785,-0.12019230769230771,-0.2165391870670671,0.0,-88.04433108090416,-111.13232264039812,-6.479430406239473,-7.153850897230474e-06,0,0.0,-0.000635684509299904,-6,0,-0.05555555555555558,-0.033333333333333326,-0.10731707317073169,-0.12019230769230771,0.0,0.2857142857142857,-0.33333333333333337,0.025000000000000022,-0.05592105263157893,-0.11184210526315785,-0.8732057416267942,0,2024-06-03,62788
0.07407407407407407,0.11111111111111116,0.1392251010605614,0.0,86.54072957974881,84.22957347201464,4.0303388658234525,4.636177151434717e-06,0,0.0,0.004581404320987662,4,0,0.2666666666666666,0.033333333333333326,0.04166666666666663,0.11111111111111116,0.0,0.2857142857142857,0.036363636363636376,0.25,-0.07936507936507936,0.07407407407407407,0.07499999999999996,1,2024-06-03,62787
-0.07407407407407407,-0.11111111111111116,-0.1392251010605614,0.0,-86.54072957974881,-84.22957347201464,-4.0303388658234525,-4.636177151434717e-06,0,0.0,-0.004581404320987662,-4,0,-0.2666666666666666,-0.033333333333333326,-0.04166666666666663,-0.11111111111111116,0.0,-0.2857142857142857,-0.036363636363636376,-0.25,0.07936507936507936,-0.07407407407407407,-0.07499999999999996,0,2024-06-03,62787
0.31001589825119236,0.1785714285714286,0.03464230326332862,0.0,132.7314526347634,180.90288695894628,-19.53052133331694,3.066634505777266e-07,0,0.0,-0.0012559097761005202,0,0,0.2321428571428571,0.12307692307692308,0.42613636363636365,0.1785714285714286,0.0,0.2857142857142857,0.6666666666666666,0.6666666666666667,0.4427662957074721,0.31001589825119236,0.31001589825119236,1,2024-06-03,62786
-0.31001589825119236,-0.1785714285714286,-0.03464230326332862,0.0,-132.7314526347634,-180.90288695894628,19.53052133331694,-3.066634505777266e-07,0,0.0,0.0012559097761005202,0,0,-0.2321428571428571,-0.12307692307692308,-0.42613636363636365,-0.1785714285714286,0.0,-0.2857142857142857,-0.6666666666666666,-0.6666666666666667,-0.4427662957074721,-0.31001589825119236,-0.31001589825119236,0,2024-06-03,62786
-0.06914893617021278,-0.05769230769230771,-0.13291704778403424,-1.0,-53.7874437877872,-43.054176911359264,-1.2528302421165876,-1.2538199399128591e-05,0,0.0,6.27034663499924e-05,0,0,0.2222222222222222,-0.1166666666666667,-0.07352941176470584,-0.05769230769230771,0.0,0.0,0.36538461538461536,-0.475,-0.06686930091185406,-0.06914893617021278,-0.5611111111111111,1,2024-06-03,62785
0.06914893617021278,0.05769230769230771,0.13291704778403424,1.0,53.7874437877872,43.054176911359264,1.2528302421165876,1.2538199399128591e-05,0,0.0,-6.27034663499924e-05,0,0,-0.2222222222222222,0.1166666666666667,0.07352941176470584,0.05769230769230771,0.0,0.0,-0.36538461538461536,0.475,0.06686930091185406,0.06914893617021278,0.5611111111111111,0,2024-06-03,62785
0.125,0.10606060606060608,0.0734348330298531,1.0,93.53024628116145,139.67056897336874,-17.934353903819144,-5.516899862348379e-06,0,0.0,0.0005030736659524532,0,0,-0.0714285714285714,0.16666666666666663,0.13080808080808082,0.10606060606060608,0.0,0.0,0.33116883116883117,0.0,0.07142857142857145,0.125,0.125,1,2024-06-04,62789
-0.125,-0.10606060606060608,-0.0734348330298531,-1.0,-93.53024628116145,-139.67056897336874,17.934353903819144,5.516899862348379e-06,0,0.0,-0.0005030736659524532,0,0,0.0714285714285714,-0.16666666666666663,-0.13080808080808082,-0.10606060606060608,0.0,0.0,-0.33116883116883117,0.0,-0.07142857142857145,-0.125,-0.125,0,2024-06-04,62789
0.03809523809523818,-0.09999999999999998,0.05948221475418103,0.0,11.6802030739575,81.03548764744482,-18.26023952286573,-5.6206166719682815e-06,0,0.0,-0.015555555555555555,0,0,-0.2142857142857143,-0.04166666666666663,0.1333333333333333,-0.09999999999999998,0.0,-0.08333333333333337,-0.041666666666666685,-0.1785714285714286,0.03619047619047616,0.03809523809523818,0.03809523809523818,1,2024-06-04,62790
-0.03809523809523818,0.09999999999999998,-0.05948221475418103,0.0,-11.6802030739575,-81.03548764744482,18.26023952286573,5.6206166719682815e-06,0,0.0,0.015555555555555555,0,0,0.2142857142857143,0.04166666666666663,-0.1333333333333333,0.09999999999999998,0.0,0.08333333333333337,0.041666666666666685,0.1785714285714286,-0.03619047619047616,-0.03809523809523818,-0.03809523809523818,0,2024-06-04,62790
-0.08311688311688314,0.0707692307692307,0.10807713629318183,1.0,37.191027823561626,0.12338574344562403,26.702485294412952,4.123251657932314e-06,0,1.0,0.005283007047342714,4,0,-0.19047619047619047,-0.07142857142857151,-0.19696969696969702,0.0707692307692307,0.0,0.0,-0.030303030303030276,-0.25,-0.5090909090909091,-0.08311688311688314,-0.5738544474393531,1,2024-06-05,62791
0.08311688311688314,-0.0707692307692307,-0.10807713629318183,-1.0,-37.191027823561626,-0.12338574344562403,-26.702485294412952,-4.123251657932314e-06,0,-1.0,-0.005283007047342714,-4,0,0.19047619047619047,0.07142857142857151,0.19696969696969702,-0.0707692307692307,0.0,0.0,0.030303030303030276,0.25,0.5090909090909091,0.08311688311688314,0.5738544474393531,0,2024-06-05,62791
0.053879310344827624,0.10924369747899154,0.24025983574691734,1.0,46.652344411040076,10.849169744781193,3.2487771982894458,5.492840867371562e-06,0,0.0,0.003018830970817834,6,0,-0.11111111111111105,0.06837606837606836,0.030846484935437513,0.10924369747899154,0.0,-0.2857142857142857,-0.25,0.19999999999999996,0.004310344827586188,0.053879310344827624,0.5457271364317842,1,2024-06-05,62792
-0.053879310344827624,-0.10924369747899154,-0.24025983574691734,-1.0,-46.652344411040076,-10.849169744781193,-3.2487771982894458,-5.492840867371562e-06,0,0.0,-0.003018830970817834,-6,0,0.11111111111111105,-0.06837606837606836,-0.030846484935437513,-0.10924369747899154,0.0,0.2857142857142857,0.25,-0.19999999999999996,-0.004310344827586188,-0.053879310344827624,-0.5457271364317842,0,2024-06-05,62792
-0.004237288135593209,-0.012820512820512775,0.05948221475418103,0.0,-21.715736701099786,22.44594690547592,-4.23356359353626,6.151549920417609e-06,0,0.0,-0.004083887443723619,2,0,-0.11111111111111105,-0.017857142857142905,0.04065040650406504,-0.012820512820512775,0.0,-0.2857142857142857,-0.13636363636363635,-0.14141414141414144,0.08625907990314774,-0.004237288135593209,0.4865034526051475,1,2024-06-07,62794
0.004237288135593209,0.012820512820512775,-0.05948221475418103,0.0,21.715736701099786,-22.44594690547592,4.23356359353626,-6.151549920417609e-06,0,0.0,0.004083887443723619,-2,0,0.11111111111111105,0.017857142857142905,-0.04065040650406504,0.012820512820512775,0.0,0.2857142857142857,0.13636363636363635,0.14141414141414144,-0.08625907990314774,0.004237288135593209,-0.4865034526051475,0,2024-06-07,62794
-0.1330069359445124,-0.07692307692307687,0.0,0.0,-93.70764495257868,-65.20750335803291,8.22670124767076,-3.5398715575937767e-06,0,0.0,-8.205033117620356e-05,0,0,-0.2142857142857143,-0.07692307692307698,-0.15303030303030307,-0.07692307692307687,0.0,-0.25,-0.4523809523809524,-0.26388888888888884,0.01468788249694003,-0.1330069359445124,-0.1330069359445124,1,2024-06-07,62793
0.1330069359445124,0.07692307692307687,0.0,0.0,93.70764495257868,65.20750335803291,-8.22670124767076,3.5398715575937767e-06,0,0.0,8.205033117620356e-05,0,0,0.2142857142857143,0.07692307692307698,0.15303030303030307,0.07692307692307687,0.0,0.25,0.4523809523809524,0.26388888888888884,-0.01468788249694003,0.1330069359445124,0.1330069359445124,0,2024-06-07,62793
0.0,-0.05639097744360899,-0.08159425892205907,0.0,-2.66868375642548,92.35183995273042,-15.983262334780278,-1.304465092487328e-05,0,0.0,-0.003856022996919987,-6,0,-0.05555555555555558,-0.009523809523809601,0.026016260162601612,-0.05639097744360899,0.0,0.0357142857142857,-0.12698412698412703,-0.011363636363636354,0.09999999999999998,0.0,0.0,1,2024-06-09,62795
0.0,0.05639097744360899,0.08159425892205907,0.0,2.66868375642548,-92.35183995273042,15.983262334780278,1.304465092487328e-05,0,0.0,0.003856022996919987,6,0,0.05555555555555558,0.009523809523809601,-0.026016260162601612,0.05639097744360899,0.0,-0.0357142857142857,0.12698412698412703,0.011363636363636354,-0.09999999999999998,0.0,0.0,0,2024-06-09,62795
0.025641025641025605,0.025641025641025605,0.002129271231667562,0.0,24.76478975306054,106.13507533306483,5.57202454649746,9.430756830047793e-07,4,0.0,0.02193310657596372,0,1,0.0,-0.3333333333333333,0.2142857142857143,-0.1333333333333333,0.0,-0.2444444444444444,0.0,0.0,-0.008547008547008572,0.025641025641025605,0.025641025641025605,1,2024-06-10,62823
-0.025641025641025605,-0.025641025641025605,-0.002129271231667562,0.0,-24.76478975306054,-106.13507533306483,-5.57202454649746,-9.430756830047793e-07,-4,0.0,-0.02193310657596372,0,-1,0.0,0.3333333333333333,-0.2142857142857143,0.1333333333333333,0.0,0.2444444444444444,0.0,0.0,0.008547008547008572,-0.025641025641025605,-0.025641025641025605,0,2024-06-10,62823
-0.10606060606060608,-0.10606060606060608,-0.1751531899504683,0.0,-83.96445429928053,-11.394746414782503,121.46318691993726,3.453194672264903e-06,3,0.0,0.0003379108996539789,0,1,0.3333333333333333,-0.5,0.4117647058823529,-0.125,0.0,-0.5,0.0,0.0,-0.8484848484848485,-0.10606060606060608,-0.09375,1,2024-06-10,62798
0.10606060606060608,0.10606060606060608,0.1751531899504683,0.0,83.96445429928053,11.394746414782503,-121.46318691993726,-3.453194672264903e-06,-3,0.0,-0.0003379108996539789,0,-1,-0.3333333333333333,0.5,-0.4117647058823529,0.125,0.0,0.5,0.0,0.0,0.8484848484848485,0.10606060606060608,0.09375,0,2024-06-10,62798
-0.010101010101010166,-0.010101010101010166,0.09076473840214427,0.0,-6.055321053212538,28.88829282136294,-43.02414125748898,9.275288480742327e-07,2,0.0,-0.010972576530612241,0,1,-0.8,-0.6,-0.0071428571428571175,0.125,0.0,0.0,0.0,1.0,-0.18686868686868688,-0.010101010101010166,-0.010101010101010166,1,2024-06-10,62799
0.010101010101010166,0.010101010101010166,-0.09076473840214427,0.0,6.055321053212538,-28.88829282136294,43.02414125748898,-9.275288480742327e-07,-2,0.0,0.010972576530612241,0,-1,0.8,0.6,0.0071428571428571175,-0.125,0.0,0.0,0.0,-1.0,0.18686868686868688,0.010101010101010166,0.010101010101010166,0,2024-06-10,62799
-0.09333333333333332,-0.09333333333333332,-0.20042279887071796,0.0,-43.200569626141714,-56.49367940059028,-3.79575670147085,1.1358036831124463e-06,4,0.0,0.002912649219467399,0,1,-0.6666666666666666,-0.6,0.0,-0.21969696969696972,0.0,-0.28571428571428575,0.0,0.0,-0.24666666666666665,-0.09333333333333332,-0.09333333333333332,1,2024-06-10,62797
0.09333333333333332,0.09333333333333332,0.20042279887071796,0.0,43.200569626141714,56.49367940059028,3.79575670147085,-1.1358036831124463e-06,-4,0.0,-0.002912649219467399,0,-1,0.6666666666666666,0.6,0.0,0.21969696969696972,0.0,0.28571428571428575,0.0,0.0,0.24666666666666665,0.09333333333333332,0.09333333333333332,0,2024-06-10,62797
0.06971153846153844,0.06971153846153844,-0.08725537967563296,0.0,77.75225860570049,141.15255840551822,-3.1961225153324904,-5.370504623840311e-06,5,0.0,-0.0017391241965105577,0,2,-0.5,-0.25,0.04924242424242431,0.06666666666666671,0.0,-0.06015037593984962,0.4,0.08333333333333337,-0.04887820512820512,0.06971153846153844,0.06971153846153844,1,2024-06-10,62796
-0.06971153846153844,-0.06971153846153844,0.08725537967563296,0.0,-77.75225860570049,-141.15255840551822,3.1961225153324904,5.370504623840311e-06,-5,0.0,0.0017391241965105577,0,-2,0.5,0.25,-0.04924242424242431,-0.06666666666666671,0.0,0.06015037593984962,-0.4,-0.08333333333333337,0.04887820512820512,-0.06971153846153844,-0.06971153846153844,0,2024-06-10,62796
-0.025408348457350294,-0.025408348457350294,0.06946157441333001,0.0,67.38467847822949,182.42035798990082,-3.5106296498717455,-3.270562492420359e-06,-2,0.0,0.028883144940395806,0,0,0.4,0.0,-0.14202898550724635,0.16190476190476188,0.0,-0.13286713286713292,0.6666666666666666,0.3333333333333333,0.0907441016333938,-0.025408348457350294,-0.5239463601532567,1,2024-06-11,62807
0.025408348457350294,0.025408348457350294,-0.06946157441333001,0.0,-67.38467847822949,-182.42035798990082,3.5106296498717455,3.270562492420359e-06,2,0.0,-0.028883144940395806,0,0,-0.4,0.0,0.14202898550724635,-0.16190476190476188,0.0,0.13286713286713292,-0.6666666666666666,-0.3333333333333333,-0.0907441016333938,0.025408348457350294,0.5239463601532567,0,2024-06-11,62807
0.26006191950464397,0.26006191950464397,0.3544144461231123,1.0,118.11853588456529,287.2137016202346,21.708778162941343,2.8278303321888076e-07,-3,0.0,-0.019132653061224487,0,-5,0.3333333333333333,0.16666666666666669,0.14285714285714285,0.5,0.0,0.4017094017094017,0.0,0.0,-0.02167182662538697,0.26006191950464397,0.24836601307189543,1,2024-06-11,62802
-0.26006191950464397,-0.26006191950464397,-0.3544144461231123,-1.0,-118.11853588456529,-287.2137016202346,-21.708778162941343,-2.8278303321888076e-07,3,0.0,0.019132653061224487,0,5,-0.3333333333333333,-0.16666666666666669,-0.14285714285714285,-0.5,0.0,-0.4017094017094017,0.0,0.0,0.02167182662538697,-0.26006191950464397,-0.24836601307189543,0,2024-06-11,62802
0.2455357142857143,0.2455357142857143,0.4828762010285973,0.0,92.39462284539513,210.90840882974044,-46.41982300906935,-2.2855276325256524e-06,48,0.0,0.13905325443786984,0,-4,-0.625,0.0,-0.5384615384615384,0.6666666666666667,0.0,-0.13725490196078433,0.6666666666666667,0.0,-0.16964285714285715,0.2455357142857143,0.2455357142857143,1,2024-06-11,62803
-0.2455357142857143,-0.2455357142857143,-0.4828762010285973,0.0,-92.39462284539513,-210.90840882974044,46.41982300906935,2.2855276325256524e-06,-48,0.0,-0.13905325443786984,0,4,0.625,0.0,0.5384615384615384,-0.6666666666666667,0.0,0.13725490196078433,-0.6666666666666667,0.0,0.16964285714285715,-0.2455357142857143,-0.2455357142857143,0,2024-06-11,62803
-0.05904761904761907,-0.05904761904761907,0.10720822908229966,0.0,-32.61464987328009,-88.02215475519552,-13.36205728558653,-2.5069195190158267e-06,-2,0.0,-0.0066138659320477515,0,-1,0.0,-0.16666666666666669,-0.13636363636363635,0.06666666666666671,0.0,-0.18681318681318676,0.0,0.0,0.030476190476190462,-0.05904761904761907,-0.05904761904761907,1,2024-06-11,62804
0.05904761904761907,0.05904761904761907,-0.10720822908229966,0.0,32.61464987328009,88.02215475519552,13.36205728558653,2.5069195190158267e-06,2,0.0,0.0066138659320477515,0,1,0.0,0.16666666666666669,0.13636363636363635,-0.06666666666666671,0.0,0.18681318681318676,0.0,0.0,-0.030476190476190462,0.05904761904761907,0.05904761904761907,0,2024-06-11,62804
0.391304347826087,0.391304347826087,0.5028029642536019,0.0,8.417403708930578,117.54008801043074,236.49262543787034,1.1801862233457028e-06,-208,0.0,0.0036730945821854917,0,0,0.0,0.5,0.3333333333333333,0.45454545454545453,0.0,0.42857142857142855,0.0,0.0,0.17391304347826086,0.391304347826087,0.391304347826087,1,2024-06-11,62805
